CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Jamaica,Processing,1965.0,1000 tonnes,0.0,S
Japan,Processing,1965.0,1000 tonnes,0.0,S
Malaysia,Processing,1965.0,1000 tonnes,0.0,S
Mexico,Processing,1965.0,1000 tonnes,0.0,S
Netherlands,Processing,1965.0,1000 tonnes,0.0,S
Paraguay,Processing,1965.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1965.0,1000 tonnes,0.0,S
South Africa,Processing,1965.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1965.0,1000 tonnes,0.0,S
Thailand,Processing,1965.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1965.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1965.0,1000 tonnes,0.0,S
Australia,Processing,1964.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1964.0,1000 tonnes,0.0,A
China,Processing,1964.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1964.0,1000 tonnes,0.0,S
Costa Rica,Processing,1964.0,1000 tonnes,0.0,S
Ghana,Processing,1964.0,1000 tonnes,0.0,S
India,Processing,1964.0,1000 tonnes,0.0,S
Ireland,Processing,1964.0,1000 tonnes,0.0,S
Jamaica,Processing,1964.0,1000 tonnes,0.0,S
Japan,Processing,1964.0,1000 tonnes,0.0,S
Malaysia,Processing,1964.0,1000 tonnes,0.0,S
Mexico,Processing,1964.0,1000 tonnes,0.0,S
Netherlands,Processing,1964.0,1000 tonnes,0.0,S
Paraguay,Processing,1964.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1964.0,1000 tonnes,0.0,S
South Africa,Processing,1964.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1964.0,1000 tonnes,0.0,S
Thailand,Processing,1964.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1964.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1964.0,1000 tonnes,0.0,S
Australia,Processing,1963.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1963.0,1000 tonnes,0.0,A
China,Processing,1963.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1963.0,1000 tonnes,0.0,S
Costa Rica,Processing,1963.0,1000 tonnes,0.0,S
Ghana,Processing,1963.0,1000 tonnes,0.0,S
India,Processing,1963.0,1000 tonnes,0.0,S
Ireland,Processing,1963.0,1000 tonnes,0.0,S
Jamaica,Processing,1963.0,1000 tonnes,0.0,S
Japan,Processing,1963.0,1000 tonnes,0.0,S
Malaysia,Processing,1963.0,1000 tonnes,0.0,S
Mexico,Processing,1963.0,1000 tonnes,0.0,S
Netherlands,Processing,1963.0,1000 tonnes,0.0,S
Paraguay,Processing,1963.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1963.0,1000 tonnes,0.0,S
South Africa,Processing,1963.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1963.0,1000 tonnes,0.0,S
Thailand,Processing,1963.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1963.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1963.0,1000 tonnes,0.0,S
Australia,Processing,1962.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1962.0,1000 tonnes,0.0,A
China,Processing,1962.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1962.0,1000 tonnes,0.0,S
Costa Rica,Processing,1962.0,1000 tonnes,0.0,S
Ghana,Processing,1962.0,1000 tonnes,0.0,S
India,Processing,1962.0,1000 tonnes,0.0,S
Ireland,Processing,1962.0,1000 tonnes,0.0,S
Jamaica,Processing,1962.0,1000 tonnes,0.0,S
Japan,Processing,1962.0,1000 tonnes,0.0,S
Malaysia,Processing,1962.0,1000 tonnes,0.0,S
Mexico,Processing,1962.0,1000 tonnes,0.0,S
Netherlands,Processing,1962.0,1000 tonnes,0.0,S
Paraguay,Processing,1962.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1962.0,1000 tonnes,0.0,S
South Africa,Processing,1962.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1962.0,1000 tonnes,0.0,S
Thailand,Processing,1962.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1962.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1962.0,1000 tonnes,0.0,S
Australia,Processing,1961.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1961.0,1000 tonnes,0.0,A
China,Processing,1961.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1961.0,1000 tonnes,0.0,S
Costa Rica,Processing,1961.0,1000 tonnes,0.0,S
Ghana,Processing,1961.0,1000 tonnes,0.0,S
India,Processing,1961.0,1000 tonnes,0.0,S
Ireland,Processing,1961.0,1000 tonnes,0.0,S
Jamaica,Processing,1961.0,1000 tonnes,0.0,S
Japan,Processing,1961.0,1000 tonnes,0.0,S
Malaysia,Processing,1961.0,1000 tonnes,0.0,S
Mexico,Processing,1961.0,1000 tonnes,0.0,S
Netherlands,Processing,1961.0,1000 tonnes,0.0,S
Paraguay,Processing,1961.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1961.0,1000 tonnes,0.0,S
South Africa,Processing,1961.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1961.0,1000 tonnes,0.0,S
Thailand,Processing,1961.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1961.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1961.0,1000 tonnes,0.0,S
