CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Bulgaria,Processing,1992.0,1000 tonnes,0.0,S
China,Processing,1992.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1992.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1992.0,1000 tonnes,0.0,S
Lithuania,Processing,1992.0,1000 tonnes,0.0,S
Netherlands,Processing,1992.0,1000 tonnes,0.0,S
New Zealand,Processing,1992.0,1000 tonnes,0.0,S
Peru,Processing,1992.0,1000 tonnes,0.0,S
Portugal,Processing,1992.0,1000 tonnes,0.0,S
Spain,Processing,1992.0,1000 tonnes,0.0,S
Sweden,Processing,1992.0,1000 tonnes,0.0,S
Thailand,Processing,1992.0,1000 tonnes,0.0,S
Indonesia,Processing,1991.0,1000 tonnes,30.0,S
United Republic of Tanzania,Processing,1991.0,1000 tonnes,15.0,S
Australia,Processing,1991.0,1000 tonnes,12.0,S
Australia and New Zealand,Processing,1991.0,1000 tonnes,12.0,A
Poland,Processing,1991.0,1000 tonnes,1.0,S
Albania,Processing,1991.0,1000 tonnes,0.0,S
Angola,Processing,1991.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1991.0,1000 tonnes,0.0,S
Brazil,Processing,1991.0,1000 tonnes,0.0,S
Bulgaria,Processing,1991.0,1000 tonnes,0.0,S
China,Processing,1991.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1991.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1991.0,1000 tonnes,0.0,S
Netherlands,Processing,1991.0,1000 tonnes,0.0,S
New Zealand,Processing,1991.0,1000 tonnes,0.0,S
Peru,Processing,1991.0,1000 tonnes,0.0,S
Portugal,Processing,1991.0,1000 tonnes,0.0,S
Spain,Processing,1991.0,1000 tonnes,0.0,S
Sweden,Processing,1991.0,1000 tonnes,0.0,S
Thailand,Processing,1991.0,1000 tonnes,0.0,S
Indonesia,Processing,1990.0,1000 tonnes,29.0,S
United Republic of Tanzania,Processing,1990.0,1000 tonnes,16.0,S
Australia,Processing,1990.0,1000 tonnes,13.0,S
Australia and New Zealand,Processing,1990.0,1000 tonnes,13.0,A
Albania,Processing,1990.0,1000 tonnes,0.0,S
Angola,Processing,1990.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1990.0,1000 tonnes,0.0,S
Brazil,Processing,1990.0,1000 tonnes,0.0,S
Bulgaria,Processing,1990.0,1000 tonnes,0.0,S
China,Processing,1990.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1990.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1990.0,1000 tonnes,0.0,S
Netherlands,Processing,1990.0,1000 tonnes,0.0,S
New Zealand,Processing,1990.0,1000 tonnes,0.0,S
Peru,Processing,1990.0,1000 tonnes,0.0,S
Poland,Processing,1990.0,1000 tonnes,0.0,S
Portugal,Processing,1990.0,1000 tonnes,0.0,S
Spain,Processing,1990.0,1000 tonnes,0.0,S
Sweden,Processing,1990.0,1000 tonnes,0.0,S
Thailand,Processing,1990.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1989.0,1000 tonnes,15.0,S
Australia,Processing,1989.0,1000 tonnes,4.0,S
Australia and New Zealand,Processing,1989.0,1000 tonnes,4.0,A
Albania,Processing,1989.0,1000 tonnes,0.0,S
Angola,Processing,1989.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1989.0,1000 tonnes,0.0,S
Brazil,Processing,1989.0,1000 tonnes,0.0,S
Bulgaria,Processing,1989.0,1000 tonnes,0.0,S
China,Processing,1989.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1989.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1989.0,1000 tonnes,0.0,S
Indonesia,Processing,1989.0,1000 tonnes,0.0,S
Netherlands,Processing,1989.0,1000 tonnes,0.0,S
New Zealand,Processing,1989.0,1000 tonnes,0.0,S
Peru,Processing,1989.0,1000 tonnes,0.0,S
Poland,Processing,1989.0,1000 tonnes,0.0,S
Portugal,Processing,1989.0,1000 tonnes,0.0,S
Spain,Processing,1989.0,1000 tonnes,0.0,S
Sweden,Processing,1989.0,1000 tonnes,0.0,S
Thailand,Processing,1989.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1988.0,1000 tonnes,16.0,S
Australia,Processing,1988.0,1000 tonnes,9.0,S
Australia and New Zealand,Processing,1988.0,1000 tonnes,9.0,A
Thailand,Processing,1988.0,1000 tonnes,2.0,S
Albania,Processing,1988.0,1000 tonnes,0.0,S
Angola,Processing,1988.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1988.0,1000 tonnes,0.0,S
Brazil,Processing,1988.0,1000 tonnes,0.0,S
Bulgaria,Processing,1988.0,1000 tonnes,0.0,S
China,Processing,1988.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1988.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1988.0,1000 tonnes,0.0,S
Indonesia,Processing,1988.0,1000 tonnes,0.0,S
Netherlands,Processing,1988.0,1000 tonnes,0.0,S
New Zealand,Processing,1988.0,1000 tonnes,0.0,S
Peru,Processing,1988.0,1000 tonnes,0.0,S
Poland,Processing,1988.0,1000 tonnes,0.0,S
Portugal,Processing,1988.0,1000 tonnes,0.0,S
Spain,Processing,1988.0,1000 tonnes,0.0,S
Sweden,Processing,1988.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1987.0,1000 tonnes,16.0,S
Australia,Processing,1987.0,1000 tonnes,11.0,S
Australia and New Zealand,Processing,1987.0,1000 tonnes,11.0,A
Thailand,Processing,1987.0,1000 tonnes,2.0,S
Albania,Processing,1987.0,1000 tonnes,0.0,S
Angola,Processing,1987.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1987.0,1000 tonnes,0.0,S
Brazil,Processing,1987.0,1000 tonnes,0.0,S
Bulgaria,Processing,1987.0,1000 tonnes,0.0,S
China,Processing,1987.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1987.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1987.0,1000 tonnes,0.0,S
Indonesia,Processing,1987.0,1000 tonnes,0.0,S
Netherlands,Processing,1987.0,1000 tonnes,0.0,S
New Zealand,Processing,1987.0,1000 tonnes,0.0,S
Peru,Processing,1987.0,1000 tonnes,0.0,S
Poland,Processing,1987.0,1000 tonnes,0.0,S
Portugal,Processing,1987.0,1000 tonnes,0.0,S
Spain,Processing,1987.0,1000 tonnes,0.0,S
Sweden,Processing,1987.0,1000 tonnes,0.0,S
Indonesia,Processing,1986.0,1000 tonnes,26.0,S
United Republic of Tanzania,Processing,1986.0,1000 tonnes,16.0,S
Australia and New Zealand,Processing,1986.0,1000 tonnes,3.0,A
New Zealand,Processing,1986.0,1000 tonnes,3.0,S
Thailand,Processing,1986.0,1000 tonnes,2.0,S
Albania,Processing,1986.0,1000 tonnes,0.0,S
Angola,Processing,1986.0,1000 tonnes,0.0,S
Australia,Processing,1986.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1986.0,1000 tonnes,0.0,S
Brazil,Processing,1986.0,1000 tonnes,0.0,S
Bulgaria,Processing,1986.0,1000 tonnes,0.0,S
China,Processing,1986.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1986.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1986.0,1000 tonnes,0.0,S
Netherlands,Processing,1986.0,1000 tonnes,0.0,S
Peru,Processing,1986.0,1000 tonnes,0.0,S
Poland,Processing,1986.0,1000 tonnes,0.0,S
Portugal,Processing,1986.0,1000 tonnes,0.0,S
Spain,Processing,1986.0,1000 tonnes,0.0,S
Sweden,Processing,1986.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1985.0,1000 tonnes,16.0,S
Australia,Processing,1985.0,1000 tonnes,4.0,S
Australia and New Zealand,Processing,1985.0,1000 tonnes,4.0,A
Indonesia,Processing,1985.0,1000 tonnes,3.0,S
Thailand,Processing,1985.0,1000 tonnes,2.0,S
Albania,Processing,1985.0,1000 tonnes,0.0,S
Angola,Processing,1985.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1985.0,1000 tonnes,0.0,S
Brazil,Processing,1985.0,1000 tonnes,0.0,S
Bulgaria,Processing,1985.0,1000 tonnes,0.0,S
China,Processing,1985.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1985.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1985.0,1000 tonnes,0.0,S
Netherlands,Processing,1985.0,1000 tonnes,0.0,S
New Zealand,Processing,1985.0,1000 tonnes,0.0,S
Peru,Processing,1985.0,1000 tonnes,0.0,S
Poland,Processing,1985.0,1000 tonnes,0.0,S
Portugal,Processing,1985.0,1000 tonnes,0.0,S
Spain,Processing,1985.0,1000 tonnes,0.0,S
Sweden,Processing,1985.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1984.0,1000 tonnes,15.0,S
Australia,Processing,1984.0,1000 tonnes,11.0,S
Australia and New Zealand,Processing,1984.0,1000 tonnes,11.0,A
Thailand,Processing,1984.0,1000 tonnes,1.0,S
Albania,Processing,1984.0,1000 tonnes,0.0,S
Angola,Processing,1984.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1984.0,1000 tonnes,0.0,S
Brazil,Processing,1984.0,1000 tonnes,0.0,S
Bulgaria,Processing,1984.0,1000 tonnes,0.0,S
China,Processing,1984.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1984.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1984.0,1000 tonnes,0.0,S
Indonesia,Processing,1984.0,1000 tonnes,0.0,S
Netherlands,Processing,1984.0,1000 tonnes,0.0,S
New Zealand,Processing,1984.0,1000 tonnes,0.0,S
Peru,Processing,1984.0,1000 tonnes,0.0,S
Poland,Processing,1984.0,1000 tonnes,0.0,S
Portugal,Processing,1984.0,1000 tonnes,0.0,S
Spain,Processing,1984.0,1000 tonnes,0.0,S
Sweden,Processing,1984.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1983.0,1000 tonnes,15.0,S
Australia and New Zealand,Processing,1983.0,1000 tonnes,11.0,A
Australia,Processing,1983.0,1000 tonnes,10.0,S
Thailand,Processing,1983.0,1000 tonnes,2.0,S
New Zealand,Processing,1983.0,1000 tonnes,1.0,S
Albania,Processing,1983.0,1000 tonnes,0.0,S
Angola,Processing,1983.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1983.0,1000 tonnes,0.0,S
Brazil,Processing,1983.0,1000 tonnes,0.0,S
Bulgaria,Processing,1983.0,1000 tonnes,0.0,S
China,Processing,1983.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1983.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1983.0,1000 tonnes,0.0,S
Indonesia,Processing,1983.0,1000 tonnes,0.0,S
Netherlands,Processing,1983.0,1000 tonnes,0.0,S
Peru,Processing,1983.0,1000 tonnes,0.0,S
Poland,Processing,1983.0,1000 tonnes,0.0,S
Portugal,Processing,1983.0,1000 tonnes,0.0,S
Spain,Processing,1983.0,1000 tonnes,0.0,S
Sweden,Processing,1983.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1982.0,1000 tonnes,15.0,S
Indonesia,Processing,1982.0,1000 tonnes,14.0,S
Australia,Processing,1982.0,1000 tonnes,2.0,S
Australia and New Zealand,Processing,1982.0,1000 tonnes,2.0,A
Thailand,Processing,1982.0,1000 tonnes,2.0,S
Albania,Processing,1982.0,1000 tonnes,0.0,S
Angola,Processing,1982.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1982.0,1000 tonnes,0.0,S
Brazil,Processing,1982.0,1000 tonnes,0.0,S
Bulgaria,Processing,1982.0,1000 tonnes,0.0,S
China,Processing,1982.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1982.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1982.0,1000 tonnes,0.0,S
Netherlands,Processing,1982.0,1000 tonnes,0.0,S
New Zealand,Processing,1982.0,1000 tonnes,0.0,S
Peru,Processing,1982.0,1000 tonnes,0.0,S
Poland,Processing,1982.0,1000 tonnes,0.0,S
Portugal,Processing,1982.0,1000 tonnes,0.0,S
Spain,Processing,1982.0,1000 tonnes,0.0,S
Sweden,Processing,1982.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1981.0,1000 tonnes,15.0,S
Australia,Processing,1981.0,1000 tonnes,9.0,S
Australia and New Zealand,Processing,1981.0,1000 tonnes,9.0,A
Indonesia,Processing,1981.0,1000 tonnes,5.0,S
Thailand,Processing,1981.0,1000 tonnes,2.0,S
Albania,Processing,1981.0,1000 tonnes,0.0,S
Angola,Processing,1981.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1981.0,1000 tonnes,0.0,S
Brazil,Processing,1981.0,1000 tonnes,0.0,S
Bulgaria,Processing,1981.0,1000 tonnes,0.0,S
China,Processing,1981.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1981.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1981.0,1000 tonnes,0.0,S
Netherlands,Processing,1981.0,1000 tonnes,0.0,S
New Zealand,Processing,1981.0,1000 tonnes,0.0,S
Peru,Processing,1981.0,1000 tonnes,0.0,S
Poland,Processing,1981.0,1000 tonnes,0.0,S
Portugal,Processing,1981.0,1000 tonnes,0.0,S
Spain,Processing,1981.0,1000 tonnes,0.0,S
Sweden,Processing,1981.0,1000 tonnes,0.0,S
Indonesia,Processing,1980.0,1000 tonnes,18.0,S
United Republic of Tanzania,Processing,1980.0,1000 tonnes,15.0,S
Australia,Processing,1980.0,1000 tonnes,9.0,S
Australia and New Zealand,Processing,1980.0,1000 tonnes,9.0,A
Thailand,Processing,1980.0,1000 tonnes,1.0,S
Albania,Processing,1980.0,1000 tonnes,0.0,S
Angola,Processing,1980.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1980.0,1000 tonnes,0.0,S
Brazil,Processing,1980.0,1000 tonnes,0.0,S
Bulgaria,Processing,1980.0,1000 tonnes,0.0,S
China,Processing,1980.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1980.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1980.0,1000 tonnes,0.0,S
Netherlands,Processing,1980.0,1000 tonnes,0.0,S
New Zealand,Processing,1980.0,1000 tonnes,0.0,S
Peru,Processing,1980.0,1000 tonnes,0.0,S
Poland,Processing,1980.0,1000 tonnes,0.0,S
Portugal,Processing,1980.0,1000 tonnes,0.0,S
Spain,Processing,1980.0,1000 tonnes,0.0,S
Sweden,Processing,1980.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1979.0,1000 tonnes,15.0,S
Australia and New Zealand,Processing,1979.0,1000 tonnes,9.0,A
Australia,Processing,1979.0,1000 tonnes,8.0,S
New Zealand,Processing,1979.0,1000 tonnes,1.0,S
Thailand,Processing,1979.0,1000 tonnes,1.0,S
Albania,Processing,1979.0,1000 tonnes,0.0,S
Angola,Processing,1979.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1979.0,1000 tonnes,0.0,S
Brazil,Processing,1979.0,1000 tonnes,0.0,S
Bulgaria,Processing,1979.0,1000 tonnes,0.0,S
China,Processing,1979.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1979.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1979.0,1000 tonnes,0.0,S
Indonesia,Processing,1979.0,1000 tonnes,0.0,S
Netherlands,Processing,1979.0,1000 tonnes,0.0,S
Peru,Processing,1979.0,1000 tonnes,0.0,S
Poland,Processing,1979.0,1000 tonnes,0.0,S
Portugal,Processing,1979.0,1000 tonnes,0.0,S
Spain,Processing,1979.0,1000 tonnes,0.0,S
Sweden,Processing,1979.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1978.0,1000 tonnes,15.0,S
Australia,Processing,1978.0,1000 tonnes,7.0,S
Australia and New Zealand,Processing,1978.0,1000 tonnes,7.0,A
Thailand,Processing,1978.0,1000 tonnes,1.0,S
Albania,Processing,1978.0,1000 tonnes,0.0,S
Angola,Processing,1978.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1978.0,1000 tonnes,0.0,S
Brazil,Processing,1978.0,1000 tonnes,0.0,S
Bulgaria,Processing,1978.0,1000 tonnes,0.0,S
China,Processing,1978.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1978.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1978.0,1000 tonnes,0.0,S
Indonesia,Processing,1978.0,1000 tonnes,0.0,S
Netherlands,Processing,1978.0,1000 tonnes,0.0,S
New Zealand,Processing,1978.0,1000 tonnes,0.0,S
Peru,Processing,1978.0,1000 tonnes,0.0,S
Poland,Processing,1978.0,1000 tonnes,0.0,S
Portugal,Processing,1978.0,1000 tonnes,0.0,S
Spain,Processing,1978.0,1000 tonnes,0.0,S
Sweden,Processing,1978.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1977.0,1000 tonnes,15.0,S
Australia and New Zealand,Processing,1977.0,1000 tonnes,9.0,A
Australia,Processing,1977.0,1000 tonnes,8.0,S
Portugal,Processing,1977.0,1000 tonnes,1.0,S
Thailand,Processing,1977.0,1000 tonnes,1.0,S
Albania,Processing,1977.0,1000 tonnes,0.0,S
Angola,Processing,1977.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1977.0,1000 tonnes,0.0,S
Brazil,Processing,1977.0,1000 tonnes,0.0,S
Bulgaria,Processing,1977.0,1000 tonnes,0.0,S
China,Processing,1977.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1977.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1977.0,1000 tonnes,0.0,S
Indonesia,Processing,1977.0,1000 tonnes,0.0,S
Netherlands,Processing,1977.0,1000 tonnes,0.0,S
New Zealand,Processing,1977.0,1000 tonnes,0.0,S
Peru,Processing,1977.0,1000 tonnes,0.0,S
Poland,Processing,1977.0,1000 tonnes,0.0,S
Spain,Processing,1977.0,1000 tonnes,0.0,S
Sweden,Processing,1977.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1976.0,1000 tonnes,14.0,S
Australia,Processing,1976.0,1000 tonnes,7.0,S
Australia and New Zealand,Processing,1976.0,1000 tonnes,7.0,A
Indonesia,Processing,1976.0,1000 tonnes,1.0,S
Thailand,Processing,1976.0,1000 tonnes,1.0,S
Albania,Processing,1976.0,1000 tonnes,0.0,S
Angola,Processing,1976.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1976.0,1000 tonnes,0.0,S
Brazil,Processing,1976.0,1000 tonnes,0.0,S
Bulgaria,Processing,1976.0,1000 tonnes,0.0,S
China,Processing,1976.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1976.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1976.0,1000 tonnes,0.0,S
Netherlands,Processing,1976.0,1000 tonnes,0.0,S
New Zealand,Processing,1976.0,1000 tonnes,0.0,S
Peru,Processing,1976.0,1000 tonnes,0.0,S
Poland,Processing,1976.0,1000 tonnes,0.0,S
Portugal,Processing,1976.0,1000 tonnes,0.0,S
Spain,Processing,1976.0,1000 tonnes,0.0,S
Sweden,Processing,1976.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1975.0,1000 tonnes,9.0,S
Thailand,Processing,1975.0,1000 tonnes,2.0,S
Albania,Processing,1975.0,1000 tonnes,0.0,S
Angola,Processing,1975.0,1000 tonnes,0.0,S
Australia,Processing,1975.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1975.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1975.0,1000 tonnes,0.0,S
Brazil,Processing,1975.0,1000 tonnes,0.0,S
Bulgaria,Processing,1975.0,1000 tonnes,0.0,S
China,Processing,1975.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1975.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1975.0,1000 tonnes,0.0,S
Indonesia,Processing,1975.0,1000 tonnes,0.0,S
Netherlands,Processing,1975.0,1000 tonnes,0.0,S
New Zealand,Processing,1975.0,1000 tonnes,0.0,S
Peru,Processing,1975.0,1000 tonnes,0.0,S
Poland,Processing,1975.0,1000 tonnes,0.0,S
Portugal,Processing,1975.0,1000 tonnes,0.0,S
Spain,Processing,1975.0,1000 tonnes,0.0,S
Sweden,Processing,1975.0,1000 tonnes,0.0,S
Indonesia,Processing,1974.0,1000 tonnes,21.0,S
United Republic of Tanzania,Processing,1974.0,1000 tonnes,9.0,S
Thailand,Processing,1974.0,1000 tonnes,2.0,S
Albania,Processing,1974.0,1000 tonnes,0.0,S
Angola,Processing,1974.0,1000 tonnes,0.0,S
Australia,Processing,1974.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1974.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1974.0,1000 tonnes,0.0,S
Brazil,Processing,1974.0,1000 tonnes,0.0,S
Bulgaria,Processing,1974.0,1000 tonnes,0.0,S
China,Processing,1974.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1974.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1974.0,1000 tonnes,0.0,S
Netherlands,Processing,1974.0,1000 tonnes,0.0,S
New Zealand,Processing,1974.0,1000 tonnes,0.0,S
Peru,Processing,1974.0,1000 tonnes,0.0,S
Poland,Processing,1974.0,1000 tonnes,0.0,S
Portugal,Processing,1974.0,1000 tonnes,0.0,S
Spain,Processing,1974.0,1000 tonnes,0.0,S
Sweden,Processing,1974.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1973.0,1000 tonnes,7.0,S
Thailand,Processing,1973.0,1000 tonnes,2.0,S
Portugal,Processing,1973.0,1000 tonnes,1.0,S
Albania,Processing,1973.0,1000 tonnes,0.0,S
Angola,Processing,1973.0,1000 tonnes,0.0,S
Australia,Processing,1973.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1973.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1973.0,1000 tonnes,0.0,S
Brazil,Processing,1973.0,1000 tonnes,0.0,S
Bulgaria,Processing,1973.0,1000 tonnes,0.0,S
China,Processing,1973.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1973.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1973.0,1000 tonnes,0.0,S
Indonesia,Processing,1973.0,1000 tonnes,0.0,S
Netherlands,Processing,1973.0,1000 tonnes,0.0,S
New Zealand,Processing,1973.0,1000 tonnes,0.0,S
Peru,Processing,1973.0,1000 tonnes,0.0,S
Poland,Processing,1973.0,1000 tonnes,0.0,S
Spain,Processing,1973.0,1000 tonnes,0.0,S
Sweden,Processing,1973.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1972.0,1000 tonnes,8.0,S
Thailand,Processing,1972.0,1000 tonnes,2.0,S
Albania,Processing,1972.0,1000 tonnes,0.0,S
Angola,Processing,1972.0,1000 tonnes,0.0,S
Australia,Processing,1972.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1972.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1972.0,1000 tonnes,0.0,S
Brazil,Processing,1972.0,1000 tonnes,0.0,S
Bulgaria,Processing,1972.0,1000 tonnes,0.0,S
China,Processing,1972.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1972.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1972.0,1000 tonnes,0.0,S
Indonesia,Processing,1972.0,1000 tonnes,0.0,S
Netherlands,Processing,1972.0,1000 tonnes,0.0,S
New Zealand,Processing,1972.0,1000 tonnes,0.0,S
Peru,Processing,1972.0,1000 tonnes,0.0,S
Poland,Processing,1972.0,1000 tonnes,0.0,S
Portugal,Processing,1972.0,1000 tonnes,0.0,S
Spain,Processing,1972.0,1000 tonnes,0.0,S
Sweden,Processing,1972.0,1000 tonnes,0.0,S
Australia,Processing,1971.0,1000 tonnes,10.0,S
Australia and New Zealand,Processing,1971.0,1000 tonnes,10.0,A
United Republic of Tanzania,Processing,1971.0,1000 tonnes,9.0,S
Thailand,Processing,1971.0,1000 tonnes,2.0,S
Albania,Processing,1971.0,1000 tonnes,0.0,S
Angola,Processing,1971.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1971.0,1000 tonnes,0.0,S
Brazil,Processing,1971.0,1000 tonnes,0.0,S
Bulgaria,Processing,1971.0,1000 tonnes,0.0,S
China,Processing,1971.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1971.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1971.0,1000 tonnes,0.0,S
Indonesia,Processing,1971.0,1000 tonnes,0.0,S
Netherlands,Processing,1971.0,1000 tonnes,0.0,S
New Zealand,Processing,1971.0,1000 tonnes,0.0,S
Peru,Processing,1971.0,1000 tonnes,0.0,S
Poland,Processing,1971.0,1000 tonnes,0.0,S
Portugal,Processing,1971.0,1000 tonnes,0.0,S
Spain,Processing,1971.0,1000 tonnes,0.0,S
Sweden,Processing,1971.0,1000 tonnes,0.0,S
Indonesia,Processing,1970.0,1000 tonnes,21.0,S
United Republic of Tanzania,Processing,1970.0,1000 tonnes,14.0,S
Thailand,Processing,1970.0,1000 tonnes,2.0,S
Albania,Processing,1970.0,1000 tonnes,0.0,S
Angola,Processing,1970.0,1000 tonnes,0.0,S
Australia,Processing,1970.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1970.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1970.0,1000 tonnes,0.0,S
Brazil,Processing,1970.0,1000 tonnes,0.0,S
Bulgaria,Processing,1970.0,1000 tonnes,0.0,S
China,Processing,1970.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1970.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1970.0,1000 tonnes,0.0,S
Netherlands,Processing,1970.0,1000 tonnes,0.0,S
New Zealand,Processing,1970.0,1000 tonnes,0.0,S
Peru,Processing,1970.0,1000 tonnes,0.0,S
Poland,Processing,1970.0,1000 tonnes,0.0,S
Portugal,Processing,1970.0,1000 tonnes,0.0,S
Spain,Processing,1970.0,1000 tonnes,0.0,S
Sweden,Processing,1970.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1969.0,1000 tonnes,10.0,S
Thailand,Processing,1969.0,1000 tonnes,2.0,S
Albania,Processing,1969.0,1000 tonnes,0.0,S
Angola,Processing,1969.0,1000 tonnes,0.0,S
Australia,Processing,1969.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1969.0,1000 tonnes,0.0,A
Belgium-Luxembourg,Processing,1969.0,1000 tonnes,0.0,S
Brazil,Processing,1969.0,1000 tonnes,0.0,S
Bulgaria,Processing,1969.0,1000 tonnes,0.0,S
China,Processing,1969.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1969.0,1000 tonnes,0.0,S
Côte d'Ivoire,Processing,1969.0,1000 tonnes,0.0,S
Indonesia,Processing,1969.0,1000 tonnes,0.0,S
Netherlands,Processing,1969.0,1000 tonnes,0.0,S
New Zealand,Processing,1969.0,1000 tonnes,0.0,S
Peru,Processing,1969.0,1000 tonnes,0.0,S
Poland,Processing,1969.0,1000 tonnes,0.0,S
Portugal,Processing,1969.0,1000 tonnes,0.0,S
Spain,Processing,1969.0,1000 tonnes,0.0,S
Sweden,Processing,1969.0,1000 tonnes,0.0,S
Indonesia,Processing,1968.0,1000 tonnes,11.0,S
United Republic of Tanzania,Processing,1968.0,1000 tonnes,7.0,S
Thailand,Processing,1968.0,1000 tonnes,1.0,S
Albania,Processing,1968.0,1000 tonnes,0.0,S
Angola,Processing,1968.0,1000 tonnes,0.0,S
Australia,Processing,1968.0,1000 tonnes,0.0,S
