CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Italy,Processing,1982.0,1000 tonnes,6.0,S
Sweden,Processing,1982.0,1000 tonnes,1.0,S
Austria,Processing,1982.0,1000 tonnes,0.0,S
Belize,Processing,1982.0,1000 tonnes,0.0,S
Bulgaria,Processing,1982.0,1000 tonnes,0.0,S
Congo,Processing,1982.0,1000 tonnes,0.0,S
Greece,Processing,1982.0,1000 tonnes,0.0,S
Norway,Processing,1982.0,1000 tonnes,0.0,S
Poland,Processing,1982.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1982.0,1000 tonnes,0.0,S
Spain,Processing,1982.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1982.0,1000 tonnes,0.0,S
Uruguay,Processing,1982.0,1000 tonnes,0.0,S
Italy,Processing,1981.0,1000 tonnes,5.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1981.0,1000 tonnes,5.0,S
Spain,Processing,1981.0,1000 tonnes,1.0,S
Austria,Processing,1981.0,1000 tonnes,0.0,S
Belize,Processing,1981.0,1000 tonnes,0.0,S
Bulgaria,Processing,1981.0,1000 tonnes,0.0,S
Congo,Processing,1981.0,1000 tonnes,0.0,S
Greece,Processing,1981.0,1000 tonnes,0.0,S
Norway,Processing,1981.0,1000 tonnes,0.0,S
Poland,Processing,1981.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1981.0,1000 tonnes,0.0,S
Sweden,Processing,1981.0,1000 tonnes,0.0,S
Uruguay,Processing,1981.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1980.0,1000 tonnes,7.0,S
Italy,Processing,1980.0,1000 tonnes,5.0,S
Austria,Processing,1980.0,1000 tonnes,0.0,S
Belize,Processing,1980.0,1000 tonnes,0.0,S
Bulgaria,Processing,1980.0,1000 tonnes,0.0,S
Congo,Processing,1980.0,1000 tonnes,0.0,S
Greece,Processing,1980.0,1000 tonnes,0.0,S
Norway,Processing,1980.0,1000 tonnes,0.0,S
Poland,Processing,1980.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1980.0,1000 tonnes,0.0,S
Spain,Processing,1980.0,1000 tonnes,0.0,S
Sweden,Processing,1980.0,1000 tonnes,0.0,S
Uruguay,Processing,1980.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1979.0,1000 tonnes,8.0,S
Italy,Processing,1979.0,1000 tonnes,5.0,S
Austria,Processing,1979.0,1000 tonnes,0.0,S
Belize,Processing,1979.0,1000 tonnes,0.0,S
Bulgaria,Processing,1979.0,1000 tonnes,0.0,S
Congo,Processing,1979.0,1000 tonnes,0.0,S
Greece,Processing,1979.0,1000 tonnes,0.0,S
Norway,Processing,1979.0,1000 tonnes,0.0,S
Poland,Processing,1979.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1979.0,1000 tonnes,0.0,S
Spain,Processing,1979.0,1000 tonnes,0.0,S
Sweden,Processing,1979.0,1000 tonnes,0.0,S
Uruguay,Processing,1979.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1978.0,1000 tonnes,8.0,S
Italy,Processing,1978.0,1000 tonnes,4.0,S
Austria,Processing,1978.0,1000 tonnes,0.0,S
Belize,Processing,1978.0,1000 tonnes,0.0,S
Bulgaria,Processing,1978.0,1000 tonnes,0.0,S
Congo,Processing,1978.0,1000 tonnes,0.0,S
Greece,Processing,1978.0,1000 tonnes,0.0,S
Norway,Processing,1978.0,1000 tonnes,0.0,S
Poland,Processing,1978.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1978.0,1000 tonnes,0.0,S
Spain,Processing,1978.0,1000 tonnes,0.0,S
Sweden,Processing,1978.0,1000 tonnes,0.0,S
Uruguay,Processing,1978.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1977.0,1000 tonnes,8.0,S
Italy,Processing,1977.0,1000 tonnes,4.0,S
Austria,Processing,1977.0,1000 tonnes,0.0,S
Belize,Processing,1977.0,1000 tonnes,0.0,S
Bulgaria,Processing,1977.0,1000 tonnes,0.0,S
Congo,Processing,1977.0,1000 tonnes,0.0,S
Greece,Processing,1977.0,1000 tonnes,0.0,S
Norway,Processing,1977.0,1000 tonnes,0.0,S
Poland,Processing,1977.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1977.0,1000 tonnes,0.0,S
Spain,Processing,1977.0,1000 tonnes,0.0,S
Sweden,Processing,1977.0,1000 tonnes,0.0,S
Uruguay,Processing,1977.0,1000 tonnes,0.0,S
Italy,Processing,1976.0,1000 tonnes,5.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1976.0,1000 tonnes,3.0,S
Austria,Processing,1976.0,1000 tonnes,0.0,S
Belize,Processing,1976.0,1000 tonnes,0.0,S
Bulgaria,Processing,1976.0,1000 tonnes,0.0,S
Congo,Processing,1976.0,1000 tonnes,0.0,S
Greece,Processing,1976.0,1000 tonnes,0.0,S
Norway,Processing,1976.0,1000 tonnes,0.0,S
Poland,Processing,1976.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1976.0,1000 tonnes,0.0,S
Spain,Processing,1976.0,1000 tonnes,0.0,S
Sweden,Processing,1976.0,1000 tonnes,0.0,S
Uruguay,Processing,1976.0,1000 tonnes,0.0,S
Italy,Processing,1975.0,1000 tonnes,4.0,S
Austria,Processing,1975.0,1000 tonnes,0.0,S
Belize,Processing,1975.0,1000 tonnes,0.0,S
Bulgaria,Processing,1975.0,1000 tonnes,0.0,S
Congo,Processing,1975.0,1000 tonnes,0.0,S
Greece,Processing,1975.0,1000 tonnes,0.0,S
Norway,Processing,1975.0,1000 tonnes,0.0,S
Poland,Processing,1975.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1975.0,1000 tonnes,0.0,S
Spain,Processing,1975.0,1000 tonnes,0.0,S
Sweden,Processing,1975.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1975.0,1000 tonnes,0.0,S
Uruguay,Processing,1975.0,1000 tonnes,0.0,S
Italy,Processing,1974.0,1000 tonnes,4.0,S
Austria,Processing,1974.0,1000 tonnes,0.0,S
Belize,Processing,1974.0,1000 tonnes,0.0,S
Bulgaria,Processing,1974.0,1000 tonnes,0.0,S
Congo,Processing,1974.0,1000 tonnes,0.0,S
Greece,Processing,1974.0,1000 tonnes,0.0,S
Norway,Processing,1974.0,1000 tonnes,0.0,S
Poland,Processing,1974.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1974.0,1000 tonnes,0.0,S
Spain,Processing,1974.0,1000 tonnes,0.0,S
Sweden,Processing,1974.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1974.0,1000 tonnes,0.0,S
Uruguay,Processing,1974.0,1000 tonnes,0.0,S
Italy,Processing,1973.0,1000 tonnes,4.0,S
Norway,Processing,1973.0,1000 tonnes,1.0,S
Austria,Processing,1973.0,1000 tonnes,0.0,S
Belize,Processing,1973.0,1000 tonnes,0.0,S
Bulgaria,Processing,1973.0,1000 tonnes,0.0,S
Congo,Processing,1973.0,1000 tonnes,0.0,S
Greece,Processing,1973.0,1000 tonnes,0.0,S
Poland,Processing,1973.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1973.0,1000 tonnes,0.0,S
Spain,Processing,1973.0,1000 tonnes,0.0,S
Sweden,Processing,1973.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1973.0,1000 tonnes,0.0,S
Uruguay,Processing,1973.0,1000 tonnes,0.0,S
Italy,Processing,1972.0,1000 tonnes,4.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1972.0,1000 tonnes,1.0,S
Austria,Processing,1972.0,1000 tonnes,0.0,S
Belize,Processing,1972.0,1000 tonnes,0.0,S
Bulgaria,Processing,1972.0,1000 tonnes,0.0,S
Congo,Processing,1972.0,1000 tonnes,0.0,S
Greece,Processing,1972.0,1000 tonnes,0.0,S
Norway,Processing,1972.0,1000 tonnes,0.0,S
Poland,Processing,1972.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1972.0,1000 tonnes,0.0,S
Spain,Processing,1972.0,1000 tonnes,0.0,S
Sweden,Processing,1972.0,1000 tonnes,0.0,S
Uruguay,Processing,1972.0,1000 tonnes,0.0,S
Italy,Processing,1971.0,1000 tonnes,4.0,S
Austria,Processing,1971.0,1000 tonnes,0.0,S
Belize,Processing,1971.0,1000 tonnes,0.0,S
Bulgaria,Processing,1971.0,1000 tonnes,0.0,S
Congo,Processing,1971.0,1000 tonnes,0.0,S
Greece,Processing,1971.0,1000 tonnes,0.0,S
Norway,Processing,1971.0,1000 tonnes,0.0,S
Poland,Processing,1971.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1971.0,1000 tonnes,0.0,S
Spain,Processing,1971.0,1000 tonnes,0.0,S
Sweden,Processing,1971.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1971.0,1000 tonnes,0.0,S
Uruguay,Processing,1971.0,1000 tonnes,0.0,S
Italy,Processing,1970.0,1000 tonnes,4.0,S
Austria,Processing,1970.0,1000 tonnes,3.0,S
Belize,Processing,1970.0,1000 tonnes,0.0,S
Bulgaria,Processing,1970.0,1000 tonnes,0.0,S
Congo,Processing,1970.0,1000 tonnes,0.0,S
Greece,Processing,1970.0,1000 tonnes,0.0,S
Norway,Processing,1970.0,1000 tonnes,0.0,S
Poland,Processing,1970.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1970.0,1000 tonnes,0.0,S
Spain,Processing,1970.0,1000 tonnes,0.0,S
Sweden,Processing,1970.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1970.0,1000 tonnes,0.0,S
Uruguay,Processing,1970.0,1000 tonnes,0.0,S
Italy,Processing,1969.0,1000 tonnes,4.0,S
Austria,Processing,1969.0,1000 tonnes,3.0,S
Belize,Processing,1969.0,1000 tonnes,0.0,S
Bulgaria,Processing,1969.0,1000 tonnes,0.0,S
Congo,Processing,1969.0,1000 tonnes,0.0,S
Greece,Processing,1969.0,1000 tonnes,0.0,S
Norway,Processing,1969.0,1000 tonnes,0.0,S
Poland,Processing,1969.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1969.0,1000 tonnes,0.0,S
Spain,Processing,1969.0,1000 tonnes,0.0,S
Sweden,Processing,1969.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1969.0,1000 tonnes,0.0,S
Uruguay,Processing,1969.0,1000 tonnes,0.0,S
Italy,Processing,1968.0,1000 tonnes,4.0,S
Austria,Processing,1968.0,1000 tonnes,3.0,S
Belize,Processing,1968.0,1000 tonnes,0.0,S
Bulgaria,Processing,1968.0,1000 tonnes,0.0,S
Congo,Processing,1968.0,1000 tonnes,0.0,S
Greece,Processing,1968.0,1000 tonnes,0.0,S
Norway,Processing,1968.0,1000 tonnes,0.0,S
Poland,Processing,1968.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1968.0,1000 tonnes,0.0,S
Spain,Processing,1968.0,1000 tonnes,0.0,S
Sweden,Processing,1968.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1968.0,1000 tonnes,0.0,S
Uruguay,Processing,1968.0,1000 tonnes,0.0,S
Italy,Processing,1967.0,1000 tonnes,4.0,S
Austria,Processing,1967.0,1000 tonnes,2.0,S
Belize,Processing,1967.0,1000 tonnes,0.0,S
Bulgaria,Processing,1967.0,1000 tonnes,0.0,S
Congo,Processing,1967.0,1000 tonnes,0.0,S
Greece,Processing,1967.0,1000 tonnes,0.0,S
Norway,Processing,1967.0,1000 tonnes,0.0,S
Poland,Processing,1967.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1967.0,1000 tonnes,0.0,S
Spain,Processing,1967.0,1000 tonnes,0.0,S
Sweden,Processing,1967.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1967.0,1000 tonnes,0.0,S
Uruguay,Processing,1967.0,1000 tonnes,0.0,S
Italy,Processing,1966.0,1000 tonnes,4.0,S
Austria,Processing,1966.0,1000 tonnes,0.0,S
Belize,Processing,1966.0,1000 tonnes,0.0,S
Bulgaria,Processing,1966.0,1000 tonnes,0.0,S
Congo,Processing,1966.0,1000 tonnes,0.0,S
Greece,Processing,1966.0,1000 tonnes,0.0,S
Norway,Processing,1966.0,1000 tonnes,0.0,S
Poland,Processing,1966.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1966.0,1000 tonnes,0.0,S
Spain,Processing,1966.0,1000 tonnes,0.0,S
Sweden,Processing,1966.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1966.0,1000 tonnes,0.0,S
Uruguay,Processing,1966.0,1000 tonnes,0.0,S
Italy,Processing,1965.0,1000 tonnes,4.0,S
Austria,Processing,1965.0,1000 tonnes,0.0,S
Belize,Processing,1965.0,1000 tonnes,0.0,S
Bulgaria,Processing,1965.0,1000 tonnes,0.0,S
Congo,Processing,1965.0,1000 tonnes,0.0,S
Greece,Processing,1965.0,1000 tonnes,0.0,S
Norway,Processing,1965.0,1000 tonnes,0.0,S
Poland,Processing,1965.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1965.0,1000 tonnes,0.0,S
Spain,Processing,1965.0,1000 tonnes,0.0,S
Sweden,Processing,1965.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1965.0,1000 tonnes,0.0,S
Uruguay,Processing,1965.0,1000 tonnes,0.0,S
Italy,Processing,1964.0,1000 tonnes,3.0,S
Austria,Processing,1964.0,1000 tonnes,0.0,S
Belize,Processing,1964.0,1000 tonnes,0.0,S
Bulgaria,Processing,1964.0,1000 tonnes,0.0,S
Congo,Processing,1964.0,1000 tonnes,0.0,S
Greece,Processing,1964.0,1000 tonnes,0.0,S
Norway,Processing,1964.0,1000 tonnes,0.0,S
Poland,Processing,1964.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1964.0,1000 tonnes,0.0,S
Spain,Processing,1964.0,1000 tonnes,0.0,S
Sweden,Processing,1964.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1964.0,1000 tonnes,0.0,S
Uruguay,Processing,1964.0,1000 tonnes,0.0,S
Italy,Processing,1963.0,1000 tonnes,4.0,S
Austria,Processing,1963.0,1000 tonnes,0.0,S
Belize,Processing,1963.0,1000 tonnes,0.0,S
Bulgaria,Processing,1963.0,1000 tonnes,0.0,S
Congo,Processing,1963.0,1000 tonnes,0.0,S
Greece,Processing,1963.0,1000 tonnes,0.0,S
Norway,Processing,1963.0,1000 tonnes,0.0,S
Poland,Processing,1963.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1963.0,1000 tonnes,0.0,S
Spain,Processing,1963.0,1000 tonnes,0.0,S
Sweden,Processing,1963.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1963.0,1000 tonnes,0.0,S
Uruguay,Processing,1963.0,1000 tonnes,0.0,S
Italy,Processing,1962.0,1000 tonnes,3.0,S
Austria,Processing,1962.0,1000 tonnes,0.0,S
Belize,Processing,1962.0,1000 tonnes,0.0,S
Bulgaria,Processing,1962.0,1000 tonnes,0.0,S
Congo,Processing,1962.0,1000 tonnes,0.0,S
Greece,Processing,1962.0,1000 tonnes,0.0,S
Norway,Processing,1962.0,1000 tonnes,0.0,S
Poland,Processing,1962.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1962.0,1000 tonnes,0.0,S
Spain,Processing,1962.0,1000 tonnes,0.0,S
Sweden,Processing,1962.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1962.0,1000 tonnes,0.0,S
Uruguay,Processing,1962.0,1000 tonnes,0.0,S
Italy,Processing,1961.0,1000 tonnes,3.0,S
Austria,Processing,1961.0,1000 tonnes,0.0,S
Belize,Processing,1961.0,1000 tonnes,0.0,S
Bulgaria,Processing,1961.0,1000 tonnes,0.0,S
Congo,Processing,1961.0,1000 tonnes,0.0,S
Greece,Processing,1961.0,1000 tonnes,0.0,S
Norway,Processing,1961.0,1000 tonnes,0.0,S
Poland,Processing,1961.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1961.0,1000 tonnes,0.0,S
Spain,Processing,1961.0,1000 tonnes,0.0,S
Sweden,Processing,1961.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1961.0,1000 tonnes,0.0,S
Uruguay,Processing,1961.0,1000 tonnes,0.0,S
