CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Hungary,Processing,1963.0,1000 tonnes,0.0,S
Indonesia,Processing,1963.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1963.0,1000 tonnes,0.0,S
Kenya,Processing,1963.0,1000 tonnes,0.0,S
Malta,Processing,1963.0,1000 tonnes,0.0,S
Thailand,Processing,1963.0,1000 tonnes,0.0,S
Turkey,Processing,1963.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1963.0,1000 tonnes,0.0,S
Albania,Processing,1962.0,1000 tonnes,0.0,S
China,Processing,1962.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1962.0,1000 tonnes,0.0,S
Cyprus,Processing,1962.0,1000 tonnes,0.0,S
France,Processing,1962.0,1000 tonnes,0.0,S
Hungary,Processing,1962.0,1000 tonnes,0.0,S
Indonesia,Processing,1962.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1962.0,1000 tonnes,0.0,S
Kenya,Processing,1962.0,1000 tonnes,0.0,S
Malta,Processing,1962.0,1000 tonnes,0.0,S
Thailand,Processing,1962.0,1000 tonnes,0.0,S
Turkey,Processing,1962.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1962.0,1000 tonnes,0.0,S
Albania,Processing,1961.0,1000 tonnes,0.0,S
China,Processing,1961.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1961.0,1000 tonnes,0.0,S
Cyprus,Processing,1961.0,1000 tonnes,0.0,S
France,Processing,1961.0,1000 tonnes,0.0,S
Hungary,Processing,1961.0,1000 tonnes,0.0,S
Indonesia,Processing,1961.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1961.0,1000 tonnes,0.0,S
Kenya,Processing,1961.0,1000 tonnes,0.0,S
Malta,Processing,1961.0,1000 tonnes,0.0,S
Thailand,Processing,1961.0,1000 tonnes,0.0,S
Turkey,Processing,1961.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1961.0,1000 tonnes,0.0,S
